timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-07-12T12:16:39,codecarbon,None,309.81774282455444,0.0004169277110605711,1.345719284052339e-06,42.5,0.0,5.093564987182617,0.0036502474193771677,0,0.0004355567128079996,0.0040858041321851675,Brazil,BRA,rio grande do norte,,,Linux-6.5.0-41-generic-x86_64-with-glibc2.35,3.12.3,2.5.0,4,AMD Ryzen 3 3200G with Radeon Vega Graphics,,,-35.2235,-5.8111,13.582839965820312,machine,N,1.0
